created_at,id_text,text
2021-03-18 15:16:43,1372567649893281794,"Kalo misal dia emang dibalik semua ini, aku udah kepikiran dr episode 1."
2021-03-18 15:16:41,1372567642142171139,Lihat seunggi di busted aja udah gak bisa mikir kalo dia suci. https://t.co/EK7xhH1YEw
2021-03-18 15:13:38,1372566873087168515,RT @straykidsfilm: Lee Know: KINGDOM https://t.co/s2Cifhezay
2021-03-16 07:30:54,1371725648612392962,"RT @WE_THE_BOYZ: [에릭] 이번주도 힘내자 우리 :) 
the b, we got this! 😚 https://t.co/nKInNgou7L"
2021-03-14 08:56:48,1371022490298847237,RT @jcmsource: https://t.co/2u1jclKV2A
2021-03-14 08:54:52,1371022001599434754,"Idk why, tiap lihat youngk kek lihat joochan golcha. Lihat Joochan kek lihat jeonghan svt. 

Sama vibe sama yoshi x leeknow x sungchan."
2021-03-12 18:46:34,1370446134452178945,@tazkiaroid @curvedeyelash NO DRAMA DAKJAL
2021-03-07 17:47:05,1368619225787506690,@byunbaeksluv LOVE AGAIN
2021-03-07 04:15:07,1368414884342341632,"RT @CIX_twt: 살짝 달라진 화장법 어때요!?
히히
.
.
시네마 보내기 싫다..😥😥😥😥😥😥

#CIX #FIX #승훈 #김승훈 #내편들 #내뽀뽀들 #KIMSEUNGHUN #SEUNGHUN #スンフン https://t.co/ZJCIf4b0QQ"
2021-03-06 19:09:38,1368277611005145088,"RT @rapplerdotcom: Got us feeling like pop rocks, strawberry, bubble gum! ✨🍭🍬

Did you miss this? EXO's Baekhyun is set to release a new al…"
2021-03-06 19:08:54,1368277427898568706,EMOSI TERUS.
2021-03-06 19:08:11,1368277245932965890,"Ekspetasi : Banyak moment rona seokhoon di season 2
Realita : ANJIR. DAHLAH!!"
2021-03-06 19:06:00,1368276694889496577,"@AutumnNight8 @woollimz_only @flwrxiu I think they still connected, since sm c&amp;c one of the stockholder(?) 
But all… https://t.co/HiJgs13c3m"
2021-03-06 17:32:11,1368253086339276800,"Oh my god, my babies ㅠㅠㅠ https://t.co/CPcBXheTzp"
2021-03-06 17:30:47,1368252734814658561,RT @Ldandanies: @neokisser A long time ago M1(EXO-K) with 7 members haha you can see who is the maknae 🤣 https://t.co/2GbbHe4h20
2021-03-06 17:29:15,1368252348384964610,RT @neokisser: johnny is just exo's maknae in a parallel universe https://t.co/BstdXGihVc
2021-03-06 17:28:51,1368252247054852101,"RT @NaufalOmar98: THE AMOUNT I SPEND TODAY SKSKSKSKSK #KAIxGUCCI 🧸🤣😭

Anything for my boys 🥲
#KAIxGucciLaunch 
#KAIxGUCCIcollection #KAI #E…"
2021-03-05 19:33:21,1367921192468770821,RT @bbhbaekk: We Are One slogan is only for EXO https://t.co/z3CKV6nWSD
2021-03-05 19:27:34,1367919737007603713,RT @jcmsource: https://t.co/KQmmzlbSxn
2021-03-05 18:14:01,1367901228860989441,Byeong in ku ㅜㅜㅜ https://t.co/ctS7sugFx6
2021-03-05 18:12:36,1367900872080912384,"Btw kasihan jihoon, perannya banyak bgt woy 😆"
2021-03-05 18:12:35,1367900865927913473,Aku adalah asahi di web drama treasure😆😆😆😄
2021-03-04 10:31:41,1367422489127620610,@koreanthingy SUHOOO
2021-03-01 04:21:43,1366242219837976582,"Kalo mau masukin baru lagi, harus mikir ""Lagu mana yang mau aku hapus?"""
2021-03-01 04:21:40,1366242208592977923,"Bah, 🤣🤣 https://t.co/DTPDKU611i"
2021-03-01 04:20:13,1366241842916823047,"@joystemptedhoe Gajelas bgt hey.... 
Aku gak iso denger lagu lagu sing enak enak 😭"
2021-03-01 04:01:18,1366237080582377475,Kesel bgt anjir ama spotipi ㅜㅜㅜㅜ
2021-02-26 15:09:34,1365318094097321989,@koreanthingy Inseong emang beda
2021-02-26 14:40:39,1365310816942137349,RT @bbhbaekk: EXO’s long letter = enlist
2021-02-26 14:38:00,1365310148592377863,RT @jcmsource: https://t.co/yrS94OsK3D
2021-02-26 07:01:27,1365195256099053570,"RT @SMTownEngSub: .@weareoneEXO Enlistment Dates:

◽ Kim Minseok- May 7, 2019
◽ Do Kyungsoo- July 1, 2019
◽ Kim Junmyeon- May 14, 2020
◽ Ki…"
2021-02-26 06:57:05,1365194157845741569,"Tolong aku lagi dengerin HELLO by CHEN terus denger berita ini, 😔😔"
2021-02-26 06:55:56,1365193865683111936,"RT @soompi: #EXO's #Chanyeol Confirmed To Enlist In The Military Next Month 
https://t.co/lgbwCWwv2Q https://t.co/5E9OIdiJU2"
2021-02-26 06:55:32,1365193767318265859,Chanyeol wamil? ㅠㅠ
2021-02-25 18:42:29,1365009287311888384,"RT @Anggycaa: 😔😔 

https://t.co/uyBxO62Bdk"
2021-02-25 18:23:42,1365004562159923202,@JeromePolin Integral Limit Geometris bin tetris
2021-02-25 18:20:29,1365003752487350273,Kangen baekhyun.
2021-02-25 10:18:59,1364882575894982658,"RT @INTLKJI: It has been 3 years since Kai's legendary performance at the Olympics, we are so proud to support you through all of your acco…"
2021-02-25 10:18:35,1364882476695453697,"@joystemptedhoe Anjir, club mobil mas mas mbak holkay^^ hp e kamera e minimal 3 👌"
2021-02-25 10:06:08,1364879344292622338,"@joystemptedhoe Riding their new cars, and having fun 🤣"
2021-02-25 09:59:09,1364877587671969792,"@joystemptedhoe This 
https://t.co/8dkVrCkSnj"
2021-02-25 09:56:39,1364876958186631168,"Congrats for rv dhi, @joystemptedhoe ㅋㅋ"
2021-02-25 09:07:36,1364864614228324357,@koreanthingy https://t.co/d6jtsJ2AZm
2021-02-25 09:03:30,1364863579803979778,@tazkiaroid @setyotyoo Akun rp🤣
2021-02-25 09:02:19,1364863282473889793,ㅠㅠㅠ https://t.co/8K8os0ebUH
2021-02-25 07:00:31,1364832633998372865,인정하기 싫어
2021-02-24 19:32:15,1364659424715972608,RT @WE_THE_BOYZ: [콥이] #THEBguham
2021-02-24 19:28:05,1364658374067900417,"RT @Anggycaa: Ya allah, rame bgt https://t.co/7R4XlwY282"
2021-02-24 14:19:34,1364580734095085573,Younghoon blonde dimataku makin mirip sehun 🙃
2021-02-24 13:49:07,1364573070225076228,"@abbyeppeudax04 @stellarhyun @_BabieMyeonKai He's seunghun, he sounds literally like baek, listen to his cover, Lov… https://t.co/bhaX4FP62f"
2021-02-24 13:44:29,1364571906423222275,I'm asking the same question ㅠㅜㅜ https://t.co/VKsmLH0596
2021-02-24 13:31:25,1364568618797699080,"@WE_THE_BOYZ 뭐야 ㅋㅋㅋ #THEBguham ㅋㅋㅋ #FindingTHEB 아냐? ㅠㅠㅠ

근데 귀엽다 창민아 ㅠㅠㅠ"
2021-02-24 13:30:22,1364568354967613441,"RT @WE_THE_BOYZ: #THEBguham #더비구함 #NewShot 

#THEBguham is the phoenetic translation of #더비구함◡̈ https://t.co/xjppoL6sGV"
2021-02-24 12:38:45,1364555364121812996,RT @WE_THE_BOYZ: [에릭] #BREAKINGDAWN 💞⚡️ https://t.co/feqjvZL96S
2021-02-24 12:36:56,1364554905273311240,RT @byunbaeksluv: the way other fandoms have so much content while exols watch exo ladder every other week 😭
2021-02-24 04:54:23,1364438502415298566,@aeribase Buat beli boba 😭😭
2021-02-22 15:27:55,1363873158248296451,"RT @soompi: #KimMyungSoo Enlists In The Marine Corps
https://t.co/DQYiqKtStp https://t.co/zvp66LV7f0"
2021-02-22 11:42:36,1363816455351922689,"@Haniefoktavia Eh iyaa, 95🤣🤣 baru inget dulu kalo jhonny jadi ikut exo, sehun bukan maknae lagi😅"
2021-02-22 11:20:09,1363810805850906625,@Haniefoktavia 94z gasih?
2021-02-22 11:16:14,1363809822521483273,"RT @soompi: #EXO's #Kai Sports His New Collection With Gucci And Talks About Living Up To Fans' Expectations
https://t.co/i5fIWKoPqP https:…"
2021-02-22 11:14:40,1363809427812352006,"RT @weareoneEXO: EXO KAI to feature on &lt;Esquire&gt; cover of March issue!
KAI x Gucci Capsule Collection to be revealed for the first time, Th…"
